회수,단어,빈도수
제303회[정례회](2021.11.01 ~ 2021.12.27),시오,57.0
제303회[정례회](2021.11.01 ~ 2021.12.27),고루,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),알기,17.0
제303회[정례회](2021.11.01 ~ 2021.12.27),언뜻,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),가슴,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),상처,11.0
제303회[정례회](2021.11.01 ~ 2021.12.27),미스,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),저리,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),일벌,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),옛날,21.0
제303회[정례회](2021.11.01 ~ 2021.12.27),이순신,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),장군,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),전쟁,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),탈영,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),규율,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),가차,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),자식,4.0
제303회[정례회](2021.11.01 ~ 2021.12.27),감정,6.0
제303회[정례회](2021.11.01 ~ 2021.12.27),기강,7.0
제303회[정례회](2021.11.01 ~ 2021.12.27),해이,3.0
제303회[정례회](2021.11.01 ~ 2021.12.27),갑자기,19.0
제303회[정례회](2021.11.01 ~ 2021.12.27),수가,102.0
제303회[정례회](2021.11.01 ~ 2021.12.27),과밀,51.0
제303회[정례회](2021.11.01 ~ 2021.12.27),생기,12.0
제303회[정례회](2021.11.01 ~ 2021.12.27),그다음,323.0
제303회[정례회](2021.11.01 ~ 2021.12.27),거기,294.0
제303회[정례회](2021.11.01 ~ 2021.12.27),아주,84.0
제303회[정례회](2021.11.01 ~ 2021.12.27),마비,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),과감,8.0
제303회[정례회](2021.11.01 ~ 2021.12.27),위장전입,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),전입,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),원래,30.0
제303회[정례회](2021.11.01 ~ 2021.12.27),어차피,19.0
제303회[정례회](2021.11.01 ~ 2021.12.27),도록,12.0
제303회[정례회](2021.11.01 ~ 2021.12.27),핑퐁,2.0
제303회[정례회](2021.11.01 ~ 2021.12.27),사태,17.0
제303회[정례회](2021.11.01 ~ 2021.12.27),일대,2.0
제303회[정례회](2021.11.01 ~ 2021.12.27),국한,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),뿌리,10.0
제303회[정례회](2021.11.01 ~ 2021.12.27),거주,3.0
제303회[정례회](2021.11.01 ~ 2021.12.27),단속,3.0
제303회[정례회](2021.11.01 ~ 2021.12.27),질서,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),부적정,3.0
제303회[정례회](2021.11.01 ~ 2021.12.27),어린이집,19.0
제303회[정례회](2021.11.01 ~ 2021.12.27),보신,11.0
제303회[정례회](2021.11.01 ~ 2021.12.27),주로,43.0
제303회[정례회](2021.11.01 ~ 2021.12.27),재정상,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),조사해,18.0
제303회[정례회](2021.11.01 ~ 2021.12.27),병설,9.0
제303회[정례회](2021.11.01 ~ 2021.12.27),실장,74.0
제303회[정례회](2021.11.01 ~ 2021.12.27),아무나,6.0
제303회[정례회](2021.11.01 ~ 2021.12.27),심각,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),포인트,7.0
제303회[정례회](2021.11.01 ~ 2021.12.27),잘못,18.0
제303회[정례회](2021.11.01 ~ 2021.12.27),이분,53.0
제303회[정례회](2021.11.01 ~ 2021.12.27),원님,6.0
제303회[정례회](2021.11.01 ~ 2021.12.27),마찬가지,68.0
제303회[정례회](2021.11.01 ~ 2021.12.27),개포동,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),재건축,5.0
제303회[정례회](2021.11.01 ~ 2021.12.27),영희,3.0
제303회[정례회](2021.11.01 ~ 2021.12.27),성동구,8.0
제303회[정례회](2021.11.01 ~ 2021.12.27),보태,1.0
제303회[정례회](2021.11.01 ~ 2021.12.27),교의,6.0
제303회[정례회](2021.11.01 ~ 2021.12.27),도대체,12.0
