회수,단어,빈도수
제298회[정례회](2020.11.02 ~ 2020.12.22),고견,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),매우,32.0
제298회[정례회](2020.11.02 ~ 2020.12.22),배석,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김영철,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),성연,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),강연,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),백정,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),평생,91.0
제298회[정례회](2020.11.02 ~ 2020.12.22),손영순,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),현석,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이민,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이길환,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),무과,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),안전,202.0
제298회[정례회](2020.11.02 ~ 2020.12.22),엄동,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),예산,454.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김중락,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),허일,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),노사,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),영식,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),필순,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),유아교육,110.0
제298회[정례회](2020.11.02 ~ 2020.12.22),최규애,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),초등교육,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),효선,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),중등교육,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김덕희,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),평생교육,18.0
제298회[정례회](2020.11.02 ~ 2020.12.22),윤여복,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),조복,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),조용훈,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),최성,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김정애,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교육재정,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김재환,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),해이,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),중반,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),반환,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),가시,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보이지,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),잠재,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),누적,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),발자취,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),가늠,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),전과,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),비함,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),동력,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),리기,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),도약,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),획일,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),표준화,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),상위,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),개개인,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),희생,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),산업혁명,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),기후,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),저출산,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),학령,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),인구,72.0
제298회[정례회](2020.11.02 ~ 2020.12.22),점증,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),양상,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),측면,118.0
제298회[정례회](2020.11.02 ~ 2020.12.22),패러다임,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),수동,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),선제,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),능동,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),코로나,233.0
제298회[정례회](2020.11.02 ~ 2020.12.22),도전,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),실화,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),선도,34.0
제298회[정례회](2020.11.02 ~ 2020.12.22),조직개편,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),원격교육,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),생태,74.0
제298회[정례회](2020.11.02 ~ 2020.12.22),에너지,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),백만,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),전하,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),본질,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보편,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),모델,23.0
제298회[정례회](2020.11.02 ~ 2020.12.22),표준,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),전진,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),배려,12.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교직원,41.0
제298회[정례회](2020.11.02 ~ 2020.12.22),학부모,129.0
제298회[정례회](2020.11.02 ~ 2020.12.22),덕분,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),거듭,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),구성원,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),진심,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),고자,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),첫째,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),맞이,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),양적,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),질적,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),심화,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교가,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),크게,26.0
제298회[정례회](2020.11.02 ~ 2020.12.22),권한,31.0
제298회[정례회](2020.11.02 ~ 2020.12.22),최대로,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),접목,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),다양성,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),결합,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),계시,83.0
제298회[정례회](2020.11.02 ~ 2020.12.22),민혁,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),신학교,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교육활동,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),특화,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),확장,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),둘째,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),가능성,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),바이러스,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),약자,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),취약,22.0
제298회[정례회](2020.11.02 ~ 2020.12.22),계층,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),지대,11.0
제298회[정례회](2020.11.02 ~ 2020.12.22),격차,48.0
제298회[정례회](2020.11.02 ~ 2020.12.22),기기,21.0
제298회[정례회](2020.11.02 ~ 2020.12.22),튜터,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),두리,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),사범대,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),일대일,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),서포터,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),다각,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),케어,17.0
제298회[정례회](2020.11.02 ~ 2020.12.22),맞벌이,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),공백,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),특수교육,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),숙원,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),강서구,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),서진,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),개교,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),중랑구,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),동진,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),명도,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),공존,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),중요성,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),더욱,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부각,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),심혈,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),성인,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),감수성,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),통한,24.0
제298회[정례회](2020.11.02 ~ 2020.12.22),양극화,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),혐오,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),편견,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),극복,11.0
제298회[정례회](2020.11.02 ~ 2020.12.22),존중,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),다문화,31.0
제298회[정례회](2020.11.02 ~ 2020.12.22),인간,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),넷째,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),방역,41.0
제298회[정례회](2020.11.02 ~ 2020.12.22),물품,39.0
제298회[정례회](2020.11.02 ~ 2020.12.22),외국인,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),무선망,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),자재,24.0
제298회[정례회](2020.11.02 ~ 2020.12.22),스마트,31.0
제298회[정례회](2020.11.02 ~ 2020.12.22),인프라,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),융통성,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),경비,53.0
제298회[정례회](2020.11.02 ~ 2020.12.22),자율성,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부여,22.0
제298회[정례회](2020.11.02 ~ 2020.12.22),긍정,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),협업,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),근간,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),자치구,64.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교과서,12.0
제298회[정례회](2020.11.02 ~ 2020.12.22),구별,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),학교폭력,60.0
제298회[정례회](2020.11.02 ~ 2020.12.22),일조,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),활성화,40.0
제298회[정례회](2020.11.02 ~ 2020.12.22),확립,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),치의,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),집단지성,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),발휘,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),감히,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),등교,32.0
제298회[정례회](2020.11.02 ~ 2020.12.22),동성,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),발현,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),자발,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),바탕,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),본연,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),뺄셈,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),배부,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),책자,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),양해,23.0
제298회[정례회](2020.11.02 ~ 2020.12.22),동반,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),애정,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),주시,156.0
제298회[정례회](2020.11.02 ~ 2020.12.22),소망,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),원님,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),실국별,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이내,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),권순선,45.0
제298회[정례회](2020.11.02 ~ 2020.12.22),급식,223.0
제298회[정례회](2020.11.02 ~ 2020.12.22),입찰,22.0
제298회[정례회](2020.11.02 ~ 2020.12.22),낙찰,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),그다음,327.0
제298회[정례회](2020.11.02 ~ 2020.12.22),진흥,165.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이호,56.0
제298회[정례회](2020.11.02 ~ 2020.12.22),국정감사,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),정리,57.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보고서,49.0
제298회[정례회](2020.11.02 ~ 2020.12.22),양민,68.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보건,96.0
제298회[정례회](2020.11.02 ~ 2020.12.22),실의,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),용품,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),응답,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),순서,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),간담,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부산광역시,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),대구광역시,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),경상남도,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),얘기,458.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이십,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),구분,24.0
제298회[정례회](2020.11.02 ~ 2020.12.22),과거,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),노동당,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),경력,25.0
제298회[정례회](2020.11.02 ~ 2020.12.22),무상급식,48.0
제298회[정례회](2020.11.02 ~ 2020.12.22),건의,40.0
제298회[정례회](2020.11.02 ~ 2020.12.22),경기도,40.0
제298회[정례회](2020.11.02 ~ 2020.12.22),인천광역시,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),선두,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),주자,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),진보,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),엊그제,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),원금,24.0
제298회[정례회](2020.11.02 ~ 2020.12.22),무상교육,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),재작년,11.0
제298회[정례회](2020.11.02 ~ 2020.12.22),법적,80.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교사,253.0
제298회[정례회](2020.11.02 ~ 2020.12.22),영양사,21.0
제298회[정례회](2020.11.02 ~ 2020.12.22),조리,37.0
제298회[정례회](2020.11.02 ~ 2020.12.22),종사,24.0
제298회[정례회](2020.11.02 ~ 2020.12.22),포괄,15.0
제298회[정례회](2020.11.02 ~ 2020.12.22),열세,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보충,28.0
제298회[정례회](2020.11.02 ~ 2020.12.22),소비,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),드릴,17.0
제298회[정례회](2020.11.02 ~ 2020.12.22),한번,252.0
제298회[정례회](2020.11.02 ~ 2020.12.22),시공,23.0
제298회[정례회](2020.11.02 ~ 2020.12.22),복지,50.0
제298회[정례회](2020.11.02 ~ 2020.12.22),어울림,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),플라자,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),아시,37.0
제298회[정례회](2020.11.02 ~ 2020.12.22),장애인,36.0
제298회[정례회](2020.11.02 ~ 2020.12.22),시위,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),메모,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),치과,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),공연장,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),수영장,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),준공,11.0
제298회[정례회](2020.11.02 ~ 2020.12.22),백석,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),초등학교,139.0
제298회[정례회](2020.11.02 ~ 2020.12.22),통학로,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),불가,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),님비,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부자,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),자도,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),색깔,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),집값,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부모,29.0
제298회[정례회](2020.11.02 ~ 2020.12.22),대가,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),주지,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),정말,56.0
제298회[정례회](2020.11.02 ~ 2020.12.22),환영,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),경청,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),헌신,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),동참,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),조속,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),시일,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),착공,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),성원,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),빠듯합니,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),빠듯한데,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),압축,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),시오,105.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부모님,33.0
제298회[정례회](2020.11.02 ~ 2020.12.22),전전긍긍,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),휴가,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),아주,85.0
제298회[정례회](2020.11.02 ~ 2020.12.22),여실,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),블렌디드,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),높이,10.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보도자료,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),내신,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),유정희,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),의원님,18.0
제298회[정례회](2020.11.02 ~ 2020.12.22),수가,107.0
제298회[정례회](2020.11.02 ~ 2020.12.22),밀도,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),거기,261.0
제298회[정례회](2020.11.02 ~ 2020.12.22),연설,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),언뜻,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),듣기,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),정규,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교육과정,90.0
제298회[정례회](2020.11.02 ~ 2020.12.22),의무교육,18.0
제298회[정례회](2020.11.02 ~ 2020.12.22),면제,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),특별법,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),문제점,86.0
제298회[정례회](2020.11.02 ~ 2020.12.22),요인,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),지점,14.0
제298회[정례회](2020.11.02 ~ 2020.12.22),고요,116.0
제298회[정례회](2020.11.02 ~ 2020.12.22),관점,17.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이탄,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),총회,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),설정,12.0
제298회[정례회](2020.11.02 ~ 2020.12.22),의문,11.0
제298회[정례회](2020.11.02 ~ 2020.12.22),수하,3.0
제298회[정례회](2020.11.02 ~ 2020.12.22),대폭,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),완충,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),교육부,137.0
제298회[정례회](2020.11.02 ~ 2020.12.22),통고,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이기,93.0
제298회[정례회](2020.11.02 ~ 2020.12.22),한계,47.0
제298회[정례회](2020.11.02 ~ 2020.12.22),추후,12.0
제298회[정례회](2020.11.02 ~ 2020.12.22),부응,2.0
제298회[정례회](2020.11.02 ~ 2020.12.22),아예,34.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이건,37.0
제298회[정례회](2020.11.02 ~ 2020.12.22),접근,20.0
제298회[정례회](2020.11.02 ~ 2020.12.22),방법론,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),필수,13.0
제298회[정례회](2020.11.02 ~ 2020.12.22),기적,12.0
제298회[정례회](2020.11.02 ~ 2020.12.22),맵핑자료,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),맵핑,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보신,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),나중,52.0
제298회[정례회](2020.11.02 ~ 2020.12.22),상세,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),참고,43.0
제298회[정례회](2020.11.02 ~ 2020.12.22),커버,5.0
제298회[정례회](2020.11.02 ~ 2020.12.22),이따,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),총량제,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),일종,8.0
제298회[정례회](2020.11.02 ~ 2020.12.22),총량,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),명시,7.0
제298회[정례회](2020.11.02 ~ 2020.12.22),그냥,121.0
제298회[정례회](2020.11.02 ~ 2020.12.22),취지,46.0
제298회[정례회](2020.11.02 ~ 2020.12.22),팔로,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),김상진,32.0
제298회[정례회](2020.11.02 ~ 2020.12.22),위상,1.0
제298회[정례회](2020.11.02 ~ 2020.12.22),어린이집,9.0
제298회[정례회](2020.11.02 ~ 2020.12.22),보건복지부,4.0
제298회[정례회](2020.11.02 ~ 2020.12.22),성격,16.0
제298회[정례회](2020.11.02 ~ 2020.12.22),정립,6.0
제298회[정례회](2020.11.02 ~ 2020.12.22),병목,1.0
